file_name,ast_parse_success,taint_source_count,sql_sink_count,cmd_sink_count,xss_sink_count,path_sink_count,ldap_sink_count,xxe_sink_count,weak_crypto_sink_count,sql_sanitizer_count,xss_sanitizer_count,path_sanitizer_count,generic_sanitizer_count,total_sink_count,total_sanitizer_count,sanitizer_to_sink_ratio,has_any_sink,has_any_sanitizer,string_concat_near_sink_count,source_to_sink_line_distance,source_before_sink,variable_alias_hops,method_count,try_catch_count,total_lines,total_chars,import_count,string_literal_count,sqli_tainted_sink_reached,sqli_sanitized_before_sink,cmdi_tainted_sink_reached,cmdi_sanitized_before_sink,pathtraver_tainted_sink_reached,pathtraver_sanitized_before_sink,ldapi_tainted_sink_reached,ldapi_sanitized_before_sink,xpathi_tainted_sink_reached,xpathi_sanitized_before_sink,taint_trace_parse_error,test_name,actual_category,actual_cwe,is_actually_vulnerable
BenchmarkTest01722.java,1,2,0,0,15,0,0,0,0,2,4,0,2,15,8,0.533,1,1,0,-1,0,1,4,2,125,5612,6,27,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01722,sqli,89,0
BenchmarkTest01723.java,1,2,0,0,12,0,0,0,0,1,2,0,1,12,4,0.333,1,1,0,-1,0,2,3,1,109,4384,6,17,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01723,sqli,89,1
BenchmarkTest01724.java,1,2,0,0,15,0,0,0,0,2,4,0,2,15,8,0.533,1,1,0,-1,0,2,3,1,112,4508,6,18,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01724,sqli,89,1
BenchmarkTest01725.java,1,2,0,0,15,0,0,0,0,2,4,0,2,15,8,0.533,1,1,0,-1,0,1,3,1,106,4405,6,16,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01725,sqli,89,1
BenchmarkTest01726.java,1,2,0,0,15,0,0,0,0,2,3,0,2,15,7,0.467,1,1,0,-1,0,3,3,1,129,5160,6,21,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01726,sqli,89,1
BenchmarkTest01727.java,1,2,0,0,9,0,0,0,0,1,2,0,1,9,4,0.444,1,1,0,-1,0,3,3,1,104,4210,6,18,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01727,sqli,89,1
BenchmarkTest01728.java,1,2,2,1,7,0,0,0,0,0,0,0,0,10,0,0.0,1,0,0,34,1,2,3,1,102,4007,6,15,1,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01728,sqli,89,1
BenchmarkTest01729.java,1,2,2,1,7,0,0,0,0,0,0,0,0,10,0,0.0,1,0,0,34,1,3,3,1,116,4464,6,17,1,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01729,sqli,89,0
BenchmarkTest01730.java,1,2,1,1,7,0,0,0,0,0,0,0,0,9,0,0.0,1,0,0,34,1,1,3,1,106,4208,6,17,1,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01730,sqli,89,1
BenchmarkTest01731.java,1,2,1,1,7,0,0,0,0,0,0,0,0,9,0,0.0,1,0,0,34,1,3,3,1,115,4431,6,19,1,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01731,sqli,89,1
BenchmarkTest01732.java,1,2,2,1,7,0,0,0,0,0,0,0,0,10,0,0.0,1,0,0,34,1,2,3,1,101,3981,6,15,1,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01732,sqli,89,0
BenchmarkTest01733.java,1,2,2,1,6,0,0,0,0,0,0,0,0,9,0,0.0,1,0,0,34,1,1,3,1,98,3991,6,16,1,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01733,sqli,89,1
BenchmarkTest01734.java,1,2,0,0,12,2,0,9,1,1,2,0,1,23,4,0.174,1,1,0,30,1,3,3,1,125,5312,6,20,0,0,0,0,0,0,0,0,1,0,0,BenchmarkTest01734,xpathi,643,1
BenchmarkTest01735.java,1,2,0,0,12,2,0,9,1,1,2,0,1,23,4,0.174,1,1,0,30,1,3,3,1,125,5315,6,20,0,0,0,0,0,0,0,0,1,0,0,BenchmarkTest01735,xpathi,643,0
BenchmarkTest01736.java,1,2,0,0,9,2,0,9,0,1,2,0,1,20,4,0.2,1,1,0,30,1,1,3,1,123,5125,6,22,0,0,0,0,0,0,0,0,1,0,0,BenchmarkTest01736,xpathi,643,1
BenchmarkTest01737.java,1,0,1,7,40,2,0,0,0,2,2,0,2,50,6,0.12,1,1,0,-1,0,3,3,1,161,7364,6,19,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01737,crypto,327,0
BenchmarkTest01738.java,1,0,1,3,20,2,0,0,0,2,2,0,2,26,6,0.231,1,1,0,-1,0,2,3,1,120,5201,6,13,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01738,crypto,327,0
BenchmarkTest01739.java,1,0,1,3,20,2,0,0,0,2,2,0,2,26,6,0.231,1,1,0,-1,0,2,3,1,121,5252,6,14,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01739,crypto,327,0
BenchmarkTest01740.java,1,0,0,1,12,2,0,0,4,2,2,0,2,15,6,0.4,1,1,0,-1,0,2,3,1,122,5266,6,17,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01740,crypto,327,1
BenchmarkTest01741.java,1,0,0,1,12,2,0,0,4,2,2,0,2,15,6,0.4,1,1,0,-1,0,3,3,1,128,5544,6,17,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01741,crypto,327,1
BenchmarkTest01742.java,1,0,0,1,12,2,0,0,4,2,4,0,3,15,9,0.6,1,1,0,-1,0,2,3,1,121,5265,6,15,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01742,crypto,327,1
BenchmarkTest01743.java,1,0,0,0,6,0,4,0,0,3,4,0,3,10,10,1.0,1,1,0,-1,0,3,3,2,122,5409,6,17,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01743,ldapi,90,0
BenchmarkTest01744.java,1,0,0,0,9,1,0,0,0,1,1,0,1,10,3,0.3,1,1,0,-1,0,2,3,0,98,4391,6,15,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01744,pathtraver,22,0
BenchmarkTest01745.java,1,0,0,0,9,1,0,0,0,1,1,0,1,10,3,0.3,1,1,0,-1,0,2,3,0,76,2872,6,9,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01745,pathtraver,22,0
BenchmarkTest01746.java,1,0,0,0,9,1,0,0,0,1,1,0,1,10,3,0.3,1,1,0,-1,0,2,3,1,101,4065,6,17,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01746,pathtraver,22,0
BenchmarkTest01747.java,1,0,0,0,9,1,0,0,0,1,1,0,1,10,3,0.3,1,1,0,-1,0,3,3,1,104,4207,6,17,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01747,pathtraver,22,0
BenchmarkTest01748.java,1,0,0,0,8,5,0,0,0,3,4,0,3,13,10,0.769,1,1,0,-1,0,4,3,2,109,4241,6,12,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01748,pathtraver,22,0
BenchmarkTest01749.java,1,0,0,0,8,5,0,0,0,3,4,0,3,13,10,0.769,1,1,0,-1,0,5,3,2,104,4020,6,10,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01749,pathtraver,22,0
BenchmarkTest01750.java,1,0,0,0,10,3,0,0,0,2,4,0,2,13,8,0.615,1,1,0,-1,0,4,3,2,91,3512,6,9,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01750,pathtraver,22,0
BenchmarkTest01751.java,1,0,0,0,8,4,0,0,0,1,2,0,1,12,4,0.333,1,1,0,-1,0,5,3,2,91,3309,6,9,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01751,pathtraver,22,0
BenchmarkTest01752.java,1,0,0,0,6,6,0,0,0,1,2,0,1,12,4,0.333,1,1,0,-1,0,1,3,1,87,3712,6,14,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01752,pathtraver,22,0
BenchmarkTest01753.java,1,0,0,0,6,0,8,0,0,3,4,0,3,14,10,0.714,1,1,0,-1,0,3,3,2,125,5537,6,17,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01753,ldapi,90,0
BenchmarkTest01754.java,1,0,0,0,6,0,8,0,0,3,4,0,3,14,10,0.714,1,1,0,-1,0,3,3,2,123,5609,6,23,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01754,ldapi,90,0
BenchmarkTest01755.java,1,0,0,0,6,0,8,0,0,3,4,0,3,14,10,0.714,1,1,0,-1,0,3,3,2,123,5516,6,22,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01755,ldapi,90,0
BenchmarkTest01756.java,1,0,0,0,6,0,8,0,0,3,4,0,3,14,10,0.714,1,1,0,-1,0,5,3,2,123,5299,6,16,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01756,ldapi,90,0
BenchmarkTest01757.java,1,0,1,3,14,2,0,0,4,2,2,0,2,20,6,0.3,1,1,0,-1,0,2,3,1,129,5451,6,17,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01757,hash,328,1
BenchmarkTest01758.java,1,0,1,3,14,2,0,0,0,2,2,0,2,20,6,0.3,1,1,0,-1,0,3,3,1,127,5285,6,17,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01758,hash,328,0
BenchmarkTest01759.java,1,0,1,3,14,2,0,0,0,2,2,0,2,20,6,0.3,1,1,0,-1,0,2,3,1,122,5159,6,16,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01759,hash,328,0
BenchmarkTest01760.java,1,0,1,3,14,2,0,0,0,2,2,0,2,20,6,0.3,1,1,0,-1,0,4,3,1,141,5721,6,19,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01760,hash,328,0
BenchmarkTest01761.java,1,0,1,3,14,2,0,0,2,2,2,0,2,20,6,0.3,1,1,0,-1,0,2,3,1,116,4984,6,15,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01761,hash,328,1
BenchmarkTest01762.java,1,0,1,2,12,2,0,0,0,2,2,0,2,17,6,0.353,1,1,0,-1,0,3,3,1,114,4618,6,14,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01762,hash,328,0
BenchmarkTest01763.java,1,0,1,2,12,2,0,0,0,2,2,0,2,17,6,0.353,1,1,0,-1,0,2,3,1,111,4599,6,13,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01763,hash,328,0
BenchmarkTest01764.java,1,0,1,2,12,2,0,0,0,2,2,0,2,17,6,0.353,1,1,0,-1,0,2,3,1,109,4492,6,13,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01764,hash,328,0
BenchmarkTest01765.java,1,0,1,2,12,2,0,0,0,2,2,0,2,17,6,0.353,1,1,0,-1,0,2,3,1,115,4890,6,15,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01765,hash,328,1
BenchmarkTest01766.java,1,0,1,2,12,2,0,0,0,2,2,0,2,17,6,0.353,1,1,0,-1,0,3,3,1,116,4863,6,15,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01766,hash,328,1
BenchmarkTest01767.java,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,1,0,0,-1,0,3,3,0,69,2533,6,9,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01767,xss,79,0
BenchmarkTest01768.java,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,1,0,0,-1,0,1,3,0,65,2392,6,10,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01768,xss,79,0
BenchmarkTest01769.java,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0.0,1,0,0,-1,0,1,3,0,74,2730,6,11,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01769,xss,79,0
BenchmarkTest01770.java,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0.0,1,0,0,-1,0,1,3,0,65,2410,6,9,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01770,xss,79,0
BenchmarkTest01771.java,1,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0.0,1,0,0,-1,0,2,3,0,83,3635,6,12,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01771,xss,79,0
BenchmarkTest01772.java,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0.0,1,0,0,-1,0,1,3,0,64,2383,6,7,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01772,xss,79,0
BenchmarkTest01773.java,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0.0,1,0,0,-1,0,2,3,0,67,2443,6,6,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01773,xss,79,0
BenchmarkTest01774.java,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0.0,1,0,0,-1,0,1,3,0,69,2770,6,14,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01774,xss,79,0
BenchmarkTest01775.java,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0.0,1,0,0,-1,0,3,3,0,68,2470,6,7,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01775,xss,79,0
BenchmarkTest01776.java,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0.0,1,0,0,-1,0,2,3,0,73,2871,6,14,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01776,xss,79,0
BenchmarkTest01777.java,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0.0,1,0,0,-1,0,4,3,0,72,2582,6,7,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01777,xss,79,0
BenchmarkTest01778.java,1,0,0,4,3,0,0,0,0,0,0,0,0,7,0,0.0,1,0,0,-1,0,1,3,1,87,3085,6,14,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01778,cmdi,78,0
BenchmarkTest01779.java,1,0,0,4,3,0,0,0,0,0,0,0,0,7,0,0.0,1,0,0,-1,0,1,3,1,95,3328,6,17,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01779,cmdi,78,0
BenchmarkTest01780.java,1,0,0,4,3,0,0,0,0,0,0,0,0,7,0,0.0,1,0,0,-1,0,1,3,1,89,3411,6,22,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01780,cmdi,78,0
BenchmarkTest01781.java,1,3,1,1,9,0,0,0,0,0,0,0,0,11,0,0.0,1,0,0,34,1,4,3,0,119,4823,6,16,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01781,weakrand,330,1
BenchmarkTest01782.java,1,2,1,1,9,0,0,0,0,0,0,0,0,11,0,0.0,1,0,0,34,1,4,3,0,119,4732,6,16,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01782,weakrand,330,1
BenchmarkTest01783.java,1,2,1,1,9,0,0,0,0,0,0,0,0,11,0,0.0,1,0,0,34,1,4,3,0,111,4503,6,13,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01783,weakrand,330,1
BenchmarkTest01784.java,1,2,1,1,9,0,0,0,0,0,0,0,0,11,0,0.0,1,0,0,33,1,4,3,0,118,4650,6,16,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01784,weakrand,330,1
BenchmarkTest01785.java,1,2,1,1,9,0,0,0,0,0,0,0,0,11,0,0.0,1,0,0,33,1,4,3,0,110,4421,6,13,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01785,weakrand,330,1
BenchmarkTest01786.java,1,2,1,1,9,0,0,0,0,0,0,0,0,11,0,0.0,1,0,0,33,1,4,3,0,118,4664,6,16,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01786,weakrand,330,1
BenchmarkTest01787.java,1,2,1,1,9,0,0,0,0,0,0,0,0,11,0,0.0,1,0,0,33,1,4,3,0,108,4314,6,13,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01787,weakrand,330,1
BenchmarkTest01788.java,1,2,1,1,9,0,0,0,0,0,0,0,0,11,0,0.0,1,0,0,34,1,6,3,0,114,4466,6,14,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01788,weakrand,330,1
BenchmarkTest01789.java,1,1,0,0,6,0,0,0,0,1,2,0,1,6,4,0.667,1,1,0,-1,0,3,3,0,94,3652,6,12,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01789,securecookie,614,1
BenchmarkTest01790.java,1,0,0,0,2,0,0,0,0,0,2,0,1,2,3,1.5,1,1,0,-1,0,1,3,0,63,2343,6,7,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01790,xss,79,0
BenchmarkTest01791.java,1,0,0,3,6,0,0,0,0,1,2,0,1,9,4,0.444,1,1,1,-1,0,2,3,1,83,3010,6,10,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01791,cmdi,78,0
BenchmarkTest01792.java,1,0,0,3,6,0,0,0,0,1,2,0,1,9,4,0.444,1,1,0,-1,0,3,3,1,92,3202,6,17,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01792,cmdi,78,0
BenchmarkTest01793.java,1,0,0,3,6,0,0,0,0,1,2,0,1,9,4,0.444,1,1,0,-1,0,3,3,1,97,3477,6,8,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01793,cmdi,78,0
BenchmarkTest01794.java,1,0,0,3,6,1,0,0,0,1,2,0,1,10,4,0.4,1,1,0,-1,0,4,3,1,97,3455,6,19,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01794,cmdi,78,0
BenchmarkTest01795.java,1,0,0,3,6,1,0,0,0,1,2,0,1,10,4,0.4,1,1,0,-1,0,1,3,1,88,3280,6,9,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01795,cmdi,78,0
BenchmarkTest01796.java,1,0,0,3,6,1,0,0,0,1,2,0,1,10,4,0.4,1,1,0,-1,0,3,3,1,97,3506,6,9,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01796,cmdi,78,0
BenchmarkTest01797.java,1,2,1,2,11,0,0,0,2,0,0,0,0,14,0,0.0,1,0,0,35,1,4,3,1,123,5320,6,23,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01797,weakrand,330,0
BenchmarkTest01798.java,1,2,1,2,11,0,0,0,2,0,0,0,0,14,0,0.0,1,0,0,34,1,4,3,1,116,4865,6,17,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01798,weakrand,330,0
BenchmarkTest01799.java,1,2,1,2,11,0,0,0,2,0,0,0,0,14,0,0.0,1,0,0,34,1,4,3,1,115,4861,6,15,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01799,weakrand,330,0
BenchmarkTest01800.java,1,2,1,2,11,0,0,0,2,0,0,0,0,14,0,0.0,1,0,0,34,1,5,3,1,134,6123,6,21,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01800,weakrand,330,0
BenchmarkTest01801.java,1,2,1,2,11,0,0,0,2,0,2,0,1,14,3,0.214,1,1,0,34,1,4,3,1,114,4811,6,15,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01801,weakrand,330,0
BenchmarkTest01802.java,1,0,0,0,3,0,0,0,0,0,1,0,0,3,1,0.333,1,1,0,-1,0,2,3,0,69,2573,6,7,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01802,trustbound,501,0
BenchmarkTest01803.java,1,0,2,1,4,0,0,0,0,0,0,0,0,7,0,0.0,1,0,0,-1,0,3,3,1,94,3459,6,10,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01803,sqli,89,0
BenchmarkTest01804.java,1,0,2,1,4,0,0,0,0,2,0,0,0,7,2,0.286,1,1,0,-1,0,1,3,1,81,3419,6,16,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01804,sqli,89,0
BenchmarkTest01805.java,1,0,2,1,4,0,0,0,0,2,0,0,0,7,2,0.286,1,1,0,-1,0,1,3,1,85,3599,6,16,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01805,sqli,89,0
BenchmarkTest01806.java,1,0,0,0,8,0,0,0,0,1,2,0,1,8,4,0.5,1,1,0,-1,0,3,3,1,97,3804,6,15,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01806,sqli,89,0
BenchmarkTest01807.java,1,0,0,0,8,0,0,0,0,1,2,0,1,8,4,0.5,1,1,0,-1,0,3,3,1,97,3783,6,15,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01807,sqli,89,0
BenchmarkTest01808.java,1,0,0,0,9,0,0,0,0,1,2,0,1,9,4,0.444,1,1,0,-1,0,3,3,1,100,3854,6,12,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01808,sqli,89,0
BenchmarkTest01809.java,1,0,0,0,12,0,0,0,0,2,4,0,2,12,8,0.667,1,1,0,-1,0,2,3,1,105,4811,6,17,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01809,sqli,89,0
BenchmarkTest01810.java,1,0,0,0,12,0,0,0,0,2,4,0,2,12,8,0.667,1,1,0,-1,0,2,3,1,85,3395,6,10,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01810,sqli,89,0
BenchmarkTest01811.java,1,0,0,0,12,0,0,0,0,2,4,0,2,12,8,0.667,1,1,0,-1,0,1,3,1,86,3721,6,17,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01811,sqli,89,0
BenchmarkTest01812.java,1,0,0,0,12,0,0,0,0,2,4,0,2,12,8,0.667,1,1,0,-1,0,1,3,1,87,3763,6,17,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01812,sqli,89,0
BenchmarkTest01813.java,1,0,0,0,12,0,0,0,0,2,4,0,2,12,8,0.667,1,1,0,-1,0,3,3,1,86,3463,6,10,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01813,sqli,89,0
BenchmarkTest01814.java,1,0,0,0,12,0,0,0,0,2,3,0,2,12,7,0.583,1,1,0,-1,0,3,3,1,106,4173,6,14,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01814,sqli,89,0
BenchmarkTest01815.java,1,0,2,1,4,0,0,0,0,0,0,0,0,7,0,0.0,1,0,0,-1,0,1,3,1,79,3264,6,14,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01815,sqli,89,0
BenchmarkTest01816.java,1,0,2,1,4,0,0,0,0,0,0,0,0,7,0,0.0,1,0,0,-1,0,2,3,1,79,3023,6,8,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01816,sqli,89,0
BenchmarkTest01817.java,1,0,2,1,4,0,0,0,0,0,0,0,0,7,0,0.0,1,0,0,-1,0,3,3,1,79,3046,6,8,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01817,sqli,89,0
BenchmarkTest01818.java,1,0,1,1,4,0,0,0,0,0,0,0,0,6,0,0.0,1,0,0,-1,0,2,3,1,73,2810,6,7,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01818,sqli,89,0
BenchmarkTest01819.java,1,0,2,1,3,0,0,0,0,0,0,0,0,6,0,0.0,1,0,0,-1,0,1,3,1,78,3228,6,14,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01819,sqli,89,0
BenchmarkTest01820.java,1,0,2,1,3,0,0,0,0,0,0,0,0,6,0,0.0,1,0,0,-1,0,1,3,1,83,3247,6,12,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01820,sqli,89,0
BenchmarkTest01821.java,1,0,0,0,6,2,0,9,0,1,2,0,1,17,4,0.235,1,1,0,-1,0,3,3,1,95,3955,6,13,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01821,xpathi,643,0
BenchmarkTest01822.java,1,3,1,7,40,2,0,0,4,2,2,0,2,50,6,0.12,1,1,0,66,1,2,3,1,181,8617,6,33,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01822,crypto,327,1
BenchmarkTest01823.java,1,3,1,7,40,2,0,0,4,2,2,0,2,50,6,0.12,1,1,0,66,1,4,3,1,181,8404,6,27,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01823,crypto,327,1
BenchmarkTest01824.java,1,3,1,7,40,2,0,0,0,2,2,0,2,50,6,0.12,1,1,0,68,1,3,3,1,177,8155,6,25,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01824,crypto,327,0
BenchmarkTest01825.java,1,3,1,7,40,2,0,0,0,2,2,0,2,50,6,0.12,1,1,0,68,1,3,3,1,182,8320,6,26,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01825,crypto,327,0
BenchmarkTest01826.java,1,3,1,7,40,2,0,0,0,2,2,0,2,50,6,0.12,1,1,0,68,1,2,3,1,183,8634,6,33,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01826,crypto,327,0
BenchmarkTest01827.java,1,3,1,7,40,2,0,0,0,2,2,0,2,50,6,0.12,1,1,0,68,1,4,3,1,196,8717,6,28,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01827,crypto,327,0
BenchmarkTest01828.java,1,3,1,3,20,2,0,0,0,2,2,0,2,26,6,0.231,1,1,0,50,1,2,3,1,137,6037,6,20,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01828,crypto,327,0
BenchmarkTest01829.java,1,3,0,1,12,2,0,0,4,2,2,0,2,15,6,0.4,1,1,0,56,1,3,3,1,157,7288,6,27,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01829,crypto,327,1
BenchmarkTest01830.java,1,3,0,1,12,2,0,0,4,2,2,0,2,15,6,0.4,1,1,0,56,1,3,3,1,142,6170,6,22,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest01830,crypto,327,1
BenchmarkTest01831.java,1,3,0,0,6,0,4,0,0,3,4,0,3,10,10,1.0,1,1,0,-1,0,3,3,2,138,6167,6,23,0,0,0,0,0,0,1,0,0,0,0,BenchmarkTest01831,ldapi,90,1
BenchmarkTest01832.java,1,3,0,0,6,0,4,0,0,3,4,0,3,10,10,1.0,1,1,0,-1,0,5,3,2,136,6033,6,23,0,0,0,0,0,0,1,0,0,0,0,BenchmarkTest01832,ldapi,90,1
BenchmarkTest01833.java,1,3,0,0,9,1,0,0,0,1,1,0,1,10,3,0.3,1,1,0,28,1,1,3,0,98,4110,6,21,0,0,0,0,1,0,0,0,0,0,0,BenchmarkTest01833,pathtraver,22,1
BenchmarkTest01834.java,1,3,0,0,9,1,0,0,0,1,1,0,1,10,3,0.3,1,1,0,28,1,3,3,0,112,4279,6,17,0,0,0,0,1,0,0,0,0,0,0,BenchmarkTest01834,pathtraver,22,0
BenchmarkTest01835.java,1,3,0,0,9,1,0,0,0,1,1,0,1,10,3,0.3,1,1,0,28,1,3,3,0,98,3904,6,15,0,0,0,0,1,0,0,0,0,0,0,BenchmarkTest01835,pathtraver,22,1
BenchmarkTest01836.java,1,3,0,0,9,1,0,0,0,1,1,0,1,10,3,0.3,1,1,0,44,1,1,3,1,117,5082,6,29,0,0,0,0,1,0,0,0,0,0,0,BenchmarkTest01836,pathtraver,22,1
BenchmarkTest01837.java,1,3,0,0,9,1,0,0,0,1,1,0,1,10,3,0.3,1,1,0,47,1,2,3,1,120,4964,6,23,0,0,0,0,1,0,0,0,0,0,0,BenchmarkTest01837,pathtraver,22,0
BenchmarkTest01838.java,1,3,0,0,8,5,0,0,0,3,4,0,3,13,10,0.769,1,1,0,28,1,6,3,2,134,5195,6,18,0,0,0,0,1,0,0,0,0,0,0,BenchmarkTest01838,pathtraver,22,0
BenchmarkTest01839.java,1,3,0,0,8,4,0,0,0,1,2,0,1,12,4,0.333,1,1,0,28,1,5,3,2,107,4087,6,15,0,0,0,0,1,0,0,0,0,0,0,BenchmarkTest01839,pathtraver,22,1
